Kecamatan,Price,Luas Bangunan,Luas Tanah,SD Inklusi,SMP Inklusi,Kepadatan
gubeng,4500000000,500,306,5.0,1.0,16757.0
gubeng,4500000000,500,306,5.0,1.0,16757.0
gubeng,4500000000,500,306,5.0,1.0,16757.0
gubeng,4500000000,500,306,5.0,1.0,16757.0
gubeng,4500000000,500,306,5.0,1.0,16757.0
gubeng,4500000000,500,306,7.0,1.0,16757.0
gubeng,4500000000,500,306,7.0,1.0,16757.0
gubeng,4500000000,500,306,7.0,1.0,16757.0
gubeng,4500000000,500,306,7.0,1.0,16757.0
gubeng,4500000000,500,306,7.0,1.0,16757.0
wiyung,4500000000,240,308,0.0,0.0,6179.0
wiyung,4500000000,240,308,0.0,0.0,6179.0
wiyung,4500000000,240,308,5.0,1.0,6179.0
wiyung,4500000000,240,308,5.0,1.0,6179.0
wiyung,4500000000,240,308,5.0,1.0,6179.0
wiyung,4500000000,240,308,5.0,1.0,6179.0
wiyung,4500000000,240,308,6.0,2.0,6179.0
wiyung,4500000000,240,308,6.0,2.0,6179.0
wiyung,4500000000,240,308,6.0,2.0,6179.0
wiyung,4500000000,240,308,6.0,2.0,6179.0
tambaksari,4500000000,235,313,8.0,2.0,25309.0
tambaksari,4500000000,235,313,9.0,2.0,25309.0
tambaksari,4500000000,235,313,9.0,2.0,25309.0
tambaksari,4500000000,235,313,9.0,2.0,25309.0
tambaksari,4500000000,235,313,9.0,2.0,25309.0
tambaksari,4500000000,235,313,10.0,2.0,25309.0
tambaksari,4500000000,235,313,12.0,2.0,25309.0
tambaksari,4500000000,235,313,12.0,2.0,25309.0
tambaksari,4500000000,235,313,12.0,2.0,25309.0
tambaksari,4500000000,235,313,13.0,2.0,25309.0
tambaksari,4500000000,322,317,8.0,2.0,25309.0
tambaksari,4500000000,322,317,9.0,2.0,25309.0
tambaksari,4500000000,322,317,9.0,2.0,25309.0
tambaksari,4500000000,322,317,9.0,2.0,25309.0
tambaksari,4500000000,322,317,9.0,2.0,25309.0
tambaksari,4500000000,322,317,10.0,2.0,25309.0
tambaksari,4500000000,322,317,12.0,2.0,25309.0
tambaksari,4500000000,322,317,12.0,2.0,25309.0
tambaksari,4500000000,322,317,12.0,2.0,25309.0
tambaksari,4500000000,322,317,13.0,2.0,25309.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,4.0,3845.0
sukolilo,4500000000,600,323,4.0,4.0,3845.0
sukolilo,4500000000,600,323,5.0,4.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,4.0,3845.0
sukolilo,4500000000,600,323,4.0,4.0,3845.0
sukolilo,4500000000,600,323,5.0,4.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,4.0,3845.0
sukolilo,4500000000,600,323,4.0,4.0,3845.0
sukolilo,4500000000,600,323,5.0,4.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,5.0,4.0,3845.0
sukolilo,4500000000,600,323,4.0,4.0,3845.0
sukolilo,4500000000,600,323,5.0,4.0,3845.0
sukolilo,4500000000,600,323,5.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
sukolilo,4500000000,600,323,6.0,3.0,3845.0
gayungan,4500000000,460,325,6.0,1.0,7444.0
gayungan,4500000000,460,325,6.0,1.0,7444.0
gayungan,4500000000,460,325,6.0,1.0,7444.0
gayungan,4500000000,460,325,6.0,1.0,7444.0
gayungan,4500000000,460,325,6.0,1.0,7444.0
gayungan,4500000000,460,325,7.0,1.0,7444.0
gayungan,4500000000,460,325,6.0,1.0,7444.0
gayungan,4500000000,460,325,7.0,1.0,7444.0
gayungan,4500000000,460,325,7.0,1.0,7444.0
gayungan,4500000000,460,325,7.0,1.0,7444.0
krembangan,4500000000,500,330,6.0,2.0,13357.0
krembangan,4500000000,500,330,7.0,2.0,13357.0
krembangan,4500000000,500,330,7.0,2.0,13357.0
krembangan,4500000000,500,330,7.0,2.0,13357.0
krembangan,4500000000,500,330,7.0,2.0,13357.0
krembangan,4500000000,500,330,7.0,2.0,13357.0
krembangan,4500000000,500,330,7.0,3.0,13357.0
krembangan,4500000000,500,330,7.0,3.0,13357.0
krembangan,4500000000,500,330,7.0,3.0,13357.0
krembangan,4500000000,500,330,7.0,3.0,13357.0
wiyung,4500000000,330,330,0.0,0.0,6179.0
wiyung,4500000000,330,330,0.0,0.0,6179.0
wiyung,4500000000,330,330,5.0,1.0,6179.0
wiyung,4500000000,330,330,5.0,1.0,6179.0
wiyung,4500000000,330,330,5.0,1.0,6179.0
wiyung,4500000000,330,330,5.0,1.0,6179.0
wiyung,4500000000,330,330,6.0,2.0,6179.0
wiyung,4500000000,330,330,6.0,2.0,6179.0
wiyung,4500000000,330,330,6.0,2.0,6179.0
wiyung,4500000000,330,330,6.0,2.0,6179.0
rungkut,4500000000,185,345,3.0,2.0,5397.0
rungkut,4500000000,185,345,4.0,2.0,5397.0
rungkut,4500000000,185,345,5.0,2.0,5397.0
rungkut,4500000000,185,345,6.0,2.0,5397.0
rungkut,4500000000,185,345,7.0,3.0,5397.0
rungkut,4500000000,185,345,6.0,3.0,5397.0
rungkut,4500000000,185,345,7.0,3.0,5397.0
rungkut,4500000000,185,345,7.0,3.0,5397.0
rungkut,4500000000,185,345,7.0,3.0,5397.0
rungkut,4500000000,185,345,7.0,3.0,5397.0
tenggilis mejoyo,4500000000,300,348,4.0,1.0,10143.0
tenggilis mejoyo,4500000000,300,348,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,300,348,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,300,348,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,300,348,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,300,348,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,300,348,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,300,348,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,300,348,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,300,348,5.0,2.0,10143.0
sukolilo,4500000000,325,350,5.0,3.0,3845.0
sukolilo,4500000000,325,350,5.0,3.0,3845.0
sukolilo,4500000000,325,350,5.0,4.0,3845.0
sukolilo,4500000000,325,350,4.0,4.0,3845.0
sukolilo,4500000000,325,350,5.0,4.0,3845.0
sukolilo,4500000000,325,350,5.0,3.0,3845.0
sukolilo,4500000000,325,350,6.0,3.0,3845.0
sukolilo,4500000000,325,350,6.0,3.0,3845.0
sukolilo,4500000000,325,350,6.0,3.0,3845.0
sukolilo,4500000000,325,350,6.0,3.0,3845.0
sambikerep,4500000000,450,360,3.0,2.0,4023.0
sambikerep,4500000000,450,360,4.0,2.0,4023.0
sambikerep,4500000000,450,360,4.0,2.0,4023.0
sambikerep,4500000000,450,360,4.0,2.0,4023.0
sambikerep,4500000000,450,360,4.0,2.0,4023.0
sambikerep,4500000000,450,360,4.0,2.0,4023.0
sambikerep,4500000000,450,360,4.0,2.0,4023.0
sambikerep,4500000000,450,360,4.0,2.0,4023.0
sambikerep,4500000000,450,360,4.0,2.0,4023.0
sambikerep,4500000000,450,360,4.0,2.0,4023.0
tambaksari,4500000000,500,360,8.0,2.0,25309.0
tambaksari,4500000000,500,360,9.0,2.0,25309.0
tambaksari,4500000000,500,360,9.0,2.0,25309.0
tambaksari,4500000000,500,360,9.0,2.0,25309.0
tambaksari,4500000000,500,360,9.0,2.0,25309.0
tambaksari,4500000000,500,360,10.0,2.0,25309.0
tambaksari,4500000000,500,360,12.0,2.0,25309.0
tambaksari,4500000000,500,360,12.0,2.0,25309.0
tambaksari,4500000000,500,360,12.0,2.0,25309.0
tambaksari,4500000000,500,360,13.0,2.0,25309.0
kenjeran,4500000000,400,400,6.0,2.0,21774.0
kenjeran,4500000000,400,400,6.0,2.0,21774.0
kenjeran,4500000000,400,400,6.0,2.0,21774.0
kenjeran,4500000000,400,400,6.0,3.0,21774.0
kenjeran,4500000000,400,400,6.0,3.0,21774.0
kenjeran,4500000000,400,400,6.0,4.0,21774.0
kenjeran,4500000000,400,400,7.0,4.0,21774.0
kenjeran,4500000000,400,400,7.0,4.0,21774.0
kenjeran,4500000000,400,400,7.0,4.0,21774.0
kenjeran,4500000000,400,400,7.0,4.0,21774.0
kenjeran,4500000000,400,400,6.0,2.0,21774.0
kenjeran,4500000000,400,400,6.0,2.0,21774.0
kenjeran,4500000000,400,400,6.0,2.0,21774.0
kenjeran,4500000000,400,400,6.0,3.0,21774.0
kenjeran,4500000000,400,400,6.0,3.0,21774.0
kenjeran,4500000000,400,400,6.0,4.0,21774.0
kenjeran,4500000000,400,400,7.0,4.0,21774.0
kenjeran,4500000000,400,400,7.0,4.0,21774.0
kenjeran,4500000000,400,400,7.0,4.0,21774.0
kenjeran,4500000000,400,400,7.0,4.0,21774.0
jambangan,4500000000,170,444,2.0,2.0,13222.0
jambangan,4500000000,170,444,3.0,2.0,13222.0
jambangan,4500000000,170,444,3.0,2.0,13222.0
jambangan,4500000000,170,444,3.0,2.0,13222.0
jambangan,4500000000,170,444,3.0,3.0,13222.0
jambangan,4500000000,170,444,3.0,3.0,13222.0
jambangan,4500000000,170,444,3.0,3.0,13222.0
jambangan,4500000000,170,444,3.0,3.0,13222.0
jambangan,4500000000,170,444,4.0,3.0,13222.0
jambangan,4500000000,170,444,4.0,3.0,13222.0
mulyorejo,4500000000,650,450,2.0,1.0,5079.0
mulyorejo,4500000000,650,450,2.0,1.0,5079.0
mulyorejo,4500000000,650,450,2.0,1.0,5079.0
mulyorejo,4500000000,650,450,2.0,1.0,5079.0
mulyorejo,4500000000,650,450,2.0,1.0,5079.0
mulyorejo,4500000000,650,450,2.0,1.0,5079.0
mulyorejo,4500000000,650,450,2.0,1.0,5079.0
mulyorejo,4500000000,650,450,3.0,1.0,5079.0
mulyorejo,4500000000,650,450,3.0,1.0,5079.0
mulyorejo,4500000000,650,450,3.0,1.0,5079.0
tegalsari,4500000000,360,450,5.0,1.0,22624.0
tegalsari,4500000000,360,450,7.0,1.0,22624.0
tegalsari,4500000000,360,450,7.0,1.0,22624.0
tegalsari,4500000000,360,450,7.0,1.0,22624.0
tegalsari,4500000000,360,450,7.0,1.0,22624.0
tegalsari,4500000000,360,450,7.0,1.0,22624.0
tegalsari,4500000000,360,450,7.0,1.0,22624.0
tegalsari,4500000000,360,450,7.0,1.0,22624.0
tegalsari,4500000000,360,450,8.0,1.0,22624.0
tegalsari,4500000000,360,450,8.0,1.0,22624.0
tenggilis mejoyo,4500000000,250,453,4.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,4.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,4.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,1.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tenggilis mejoyo,4500000000,250,453,5.0,2.0,10143.0
tambaksari,4500000000,298,545,8.0,2.0,25309.0
tambaksari,4500000000,298,545,9.0,2.0,25309.0
tambaksari,4500000000,298,545,9.0,2.0,25309.0
tambaksari,4500000000,298,545,9.0,2.0,25309.0
tambaksari,4500000000,298,545,9.0,2.0,25309.0
tambaksari,4500000000,298,545,10.0,2.0,25309.0
tambaksari,4500000000,298,545,12.0,2.0,25309.0
tambaksari,4500000000,298,545,12.0,2.0,25309.0
tambaksari,4500000000,298,545,12.0,2.0,25309.0
tambaksari,4500000000,298,545,13.0,2.0,25309.0
tambaksari,4500000000,298,545,8.0,2.0,25309.0
tambaksari,4500000000,298,545,9.0,2.0,25309.0
tambaksari,4500000000,298,545,9.0,2.0,25309.0
tambaksari,4500000000,298,545,9.0,2.0,25309.0
tambaksari,4500000000,298,545,9.0,2.0,25309.0
tambaksari,4500000000,298,545,10.0,2.0,25309.0
tambaksari,4500000000,298,545,12.0,2.0,25309.0
tambaksari,4500000000,298,545,12.0,2.0,25309.0
tambaksari,4500000000,298,545,12.0,2.0,25309.0
tambaksari,4500000000,298,545,13.0,2.0,25309.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,5.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
gubeng,4500000000,619,619,7.0,1.0,16757.0
genteng,4500000000,264,624,3.0,4.0,14339.0
genteng,4500000000,264,624,3.0,4.0,14339.0
genteng,4500000000,264,624,3.0,4.0,14339.0
genteng,4500000000,264,624,3.0,4.0,14339.0
genteng,4500000000,264,624,3.0,4.0,14339.0
genteng,4500000000,264,624,3.0,4.0,14339.0
genteng,4500000000,264,624,3.0,4.0,14339.0
genteng,4500000000,264,624,3.0,4.0,14339.0
genteng,4500000000,264,624,3.0,4.0,14339.0
genteng,4500000000,264,624,3.0,4.0,14339.0
sawahan,4500000000,606,936,6.0,1.0,27648.0
sawahan,4500000000,606,936,7.0,1.0,27648.0
sawahan,4500000000,606,936,7.0,1.0,27648.0
sawahan,4500000000,606,936,7.0,1.0,27648.0
sawahan,4500000000,606,936,7.0,1.0,27648.0
sawahan,4500000000,606,936,7.0,1.0,27648.0
sawahan,4500000000,606,936,9.0,1.0,27648.0
sawahan,4500000000,606,936,9.0,1.0,27648.0
sawahan,4500000000,606,936,9.0,1.0,27648.0
sawahan,4500000000,606,936,9.0,1.0,27648.0
dukuh pakis,4650000000,223,190,0.0,0.0,5784.0
dukuh pakis,4650000000,223,190,0.0,0.0,5784.0
dukuh pakis,4650000000,223,190,0.0,0.0,5784.0
dukuh pakis,4650000000,223,190,3.0,1.0,5784.0
dukuh pakis,4650000000,223,190,3.0,1.0,5784.0
dukuh pakis,4650000000,223,190,2.0,1.0,5784.0
dukuh pakis,4650000000,223,190,2.0,1.0,5784.0
dukuh pakis,4650000000,223,190,2.0,1.0,5784.0
dukuh pakis,4650000000,223,190,2.0,1.0,5784.0
dukuh pakis,4650000000,223,190,2.0,1.0,5784.0
wiyung,4650000000,223,190,0.0,0.0,6179.0
wiyung,4650000000,223,190,0.0,0.0,6179.0
wiyung,4650000000,223,190,5.0,1.0,6179.0
wiyung,4650000000,223,190,5.0,1.0,6179.0
wiyung,4650000000,223,190,5.0,1.0,6179.0
wiyung,4650000000,223,190,5.0,1.0,6179.0
wiyung,4650000000,223,190,6.0,2.0,6179.0
wiyung,4650000000,223,190,6.0,2.0,6179.0
wiyung,4650000000,223,190,6.0,2.0,6179.0
wiyung,4650000000,223,190,6.0,2.0,6179.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,2.0,1.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,0.0,0.0,5784.0
dukuh pakis,4650000000,230,270,3.0,1.0,5784.0
